NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,13,27,7,25,0.111531,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,13,27,7,25,0.2022772,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,13,27,7,25,0.3008772,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,13,27,7,25,0.4044653,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,13,27,7,25,0.5008422,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,13,27,7,25,0.6015594,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,13,27,7,25,0.7036435,0
0,1,2,1,0,0.407555,0.3085001,8.307555,15,3,27,27,3,27,1,2,13,27,7,25,0.8019589,1
0,1,2,2,0,0.9075544,0.3085,0.3085001,15,3,27,27,3,27,1,2,13,27,7,25,0.902342,1
0,1,2,2,0,1.407554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,13,27,7,25,1.000561,1
0,1,2,2,0,1.907554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,13,27,7,25,1.10167,1
0,1,2,2,0,2.207553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,13,27,7,25,1.202034,0
0,1,2,2,0,2.207553,0.6085013,0.008498904,15,3,27,27,3,27,1,2,13,27,7,25,1.300673,4
0,1,2,2,0,2.207553,0.6085013,0.008498904,15,3,27,27,3,27,1,2,13,27,7,25,1.402999,0
0,1,2,2,0,2.607553,0.6085013,0.008498904,15,3,27,27,3,27,1,2,13,27,7,25,1.503874,1
0,1,2,2,0,3.107553,0.6085013,0.008498904,15,3,27,27,3,27,1,2,13,27,7,25,1.603441,1
0,1,2,2,0,3.607552,0.6085013,0.008498904,15,3,27,27,3,27,1,2,13,27,7,25,1.703134,1
0,1,2,2,0,4.107551,8.608501,0.008498904,15,3,27,27,3,27,1,2,13,27,7,25,1.80409,1
0,1,2,2,0,4.607551,8.608501,0.008498904,15,3,27,27,3,27,1,2,13,27,7,25,1.901102,1
1,1,2,1,19.50756,5.10755,0.6085013,0.007553934,15,3,27,27,3,27,1,2,13,27,7,25,2.004953,1
1,1,2,1,19.00756,5.607551,0.6085013,0.007553934,15,3,27,27,3.5,27,1,2,13,27,7,25,2.100003,1
1,1,2,1,18.50756,6.107553,0.6085013,0.007553935,15,3,27,27,3.999999,27,1,2,13,27,7,25,2.20133,1
1,1,2,1,18.00756,6.607555,0.6085012,0.007553935,15,3,27,27,4.499999,27,1,2,13,27,7,25,2.301702,1
1,1,2,1,17.50755,7.107557,0.6085013,0.007553934,15,3,27,27,4.999998,27,1,2,13,27,7,25,2.402847,1
1,1,2,1,17.00755,7.607559,0.6085013,0.007553934,15,3,27,27,5.499998,27,1,2,13,27,7,25,2.501526,1
