NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,25,7,21,0.1393854,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,25,7,21,0.2004966,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,25,7,21,0.3025732,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,25,7,21,0.4020206,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,25,7,21,0.5067394,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,25,7,21,0.6085331,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,25,7,21,0.7086788,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,25,7,21,0.8023467,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,25,7,21,0.9077975,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,25,7,21,1.002174,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,25,7,21,1.101534,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,25,7,21,1.200191,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,25,7,21,1.308061,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,25,7,21,1.406924,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,25,7,21,1.507685,0
0,1,2,1,0,0.3075551,0.5085009,8.107554,15,3,27,27,3,27,1,2,7,25,7,21,1.60039,4
2,1,2,1,0.3085001,0.3075551,1.008503,7.607552,15,3,27,27,3,27,1,2,7,25,7,21,1.702527,4
2,1,2,1,0.3085001,0.3075551,1.508505,7.10755,15,3,27,27,3,27,1,2,7,25,7,21,1.803095,4
2,1,2,1,0.3085001,0.3075551,2.008507,6.607548,15,3,27,27,3,27,1,2,7,25,7,21,1.902981,4
2,1,2,1,0.3085001,0.3075551,2.508508,6.107546,15,3,27,27,3,27,1,2,7,25,7,21,2.005485,4
2,1,2,1,0.3085001,0.3075551,3.00851,5.607544,15,3,27,27,3,27.3,1,2,7,25,7,21,2.107922,4
2,1,2,1,0.3085001,0.3075551,3.508511,5.107544,15,3,27,27,3,27.3,1,2,7,25,7,21,2.206825,4
2,1,2,1,10.3085,0.3075551,4.00851,4.607544,15,3,27,27,3,27.3,1,2,7,25,7,21,2.300615,4
2,1,2,1,10.3085,0.3075551,4.50851,4.107545,15,3,27,27,3,27.3,1,2,7,25,7,21,2.403111,4
2,1,2,1,0.3085001,0.3075551,5.008509,3.607546,15,3,27,27,3,27.3,1,2,7,25,7,21,2.506476,4
2,1,2,1,0.3085001,0.3075551,5.508509,3.107546,15,3,27,27,3,27.3,1,2,7,25,7,21,2.60358,4
2,1,2,1,0.3085001,0.3075551,6.008508,2.607547,15,3,27,27,3,27.3,1,2,7,25,7,21,2.711239,4
2,1,2,1,0.3085001,0.3075551,6.508508,2.107547,15,3,27,27,3,27.3,1,2,7,25,7,21,2.803949,4
2,1,2,1,0.3085001,0.3075551,7.008507,1.607548,15,3,27,27,3,27.3,1,2,7,25,7,21,2.907881,4
2,1,2,1,0.3085001,0.3075551,7.508507,1.107548,15,3,27,27,3,27.3,1,2,7,25,7,21,3.004676,4
1,1,2,1,10.3085,0.3075551,8.008507,0.6075485,15,3,27,27,3,27.3,1,2,7,25,7,21,3.105202,4
