NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,21,13,7,23,0.1164297,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,21,13,7,23,0.2153479,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,21,13,7,23,0.3162174,0
0,1,2,1,0,0.6075547,0.3085001,8.307555,15,3,3,27,27,27,1,2,21,13,7,23,0.4178756,1
0,1,2,2,0,1.107554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,21,13,7,23,0.5147189,1
0,1,2,2,0,1.607554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,21,13,7,23,0.6174632,1
0,1,2,2,0,2.107553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,21,13,7,23,0.7163742,1
0,1,2,2,0,2.607553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,21,13,7,23,0.8171008,1
0,1,2,2,0,3.107553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,21,13,7,23,0.9176735,1
0,1,2,2,0,3.607552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,21,13,7,23,1.016224,1
0,1,2,2,0,4.107552,8.3085,0.3085001,15,3,3,27,27,27,1,2,21,13,7,23,1.114616,1
0,1,2,2,0,4.607551,8.3085,0.3085001,15,3,3,27,27,27,1,2,21,13,7,23,1.217553,1
0,1,2,2,0,4.607551,8.008499,0.6085012,15,3,3,27,27,27,1,2,21,13,7,23,1.317947,3
2,2,2,2,0.00850415,0.608496,7.508497,1.108503,15,3,3,27,27,27,1,2,21,13,7,23,1.418084,3
2,2,2,2,0.00850415,0.608496,7.008495,1.608505,15,3,3,27,27,27,1,2,21,13,7,23,1.518155,3
2,2,2,2,0.00850415,0.608496,6.508493,2.108507,15,3,3,27,27,27,1,2,21,13,7,23,1.614382,3
2,2,2,2,0.00850415,0.608496,6.008491,2.608509,15,3,3,27,27,27,1,2,21,13,7,23,1.714118,3
2,2,2,2,0.00850415,0.608496,5.508489,3.108511,15,3,3,27,27,27,1,2,21,13,7,23,1.818338,3
2,2,2,2,0.00850415,0.608496,5.008487,3.608512,15,3,3,27,27,27,1,2,21,13,7,23,1.918432,3
2,2,2,2,0.00850415,0.608496,4.808486,3.808513,15,3,3,27,27,27,1,2,21,13,7,23,2.018057,1
2,2,2,2,0.00850415,0.608496,4.808486,3.808513,15,3,3,27,27,27,1,2,21,13,7,23,2.114137,1
2,2,2,2,0.00850415,0.608496,4.808486,3.808513,15,3,3,27,27,27,0,2,21,13,7,23,2.21793,1
2,2,2,2,0.00850415,0.608496,4.808486,3.808513,15,3,3,27,27,27,0,2,21,13,7,23,2.315321,1
2,2,2,2,0.00850415,0.608496,4.808486,3.808513,15,3,3,27,27,27,0,2,21,13,7,23,2.416208,1
2,2,2,2,0.00850415,0.608496,4.808486,3.808513,15,3,3,27,27,27,1,2,21,13,7,23,2.517804,1
2,2,2,2,0.00850415,0.608496,4.808486,3.808513,15,3,3,27,27,27,0,2,21,13,7,23,2.614165,1
2,2,2,2,0.00850415,0.608496,4.808486,3.808513,15,3,3,27,27,27,0,2,21,13,7,23,2.717738,1
0,2,2,2,0,0.608496,4.608486,4.008514,15,3,3,27,27,27,0,2,21,13,7,23,2.814772,3
0,2,2,2,0,0.608496,4.108484,4.508516,15,3,3,27,27,27,0,2,21,13,7,23,2.916918,3
2,2,2,2,0.00850415,0.608496,3.708482,4.908517,15,3,3,27,27,27,1,2,21,13,7,23,3.018967,3
2,2,2,2,0.00850415,0.608496,3.708482,4.908517,15,3,3,27,27,27,1,2,21,13,7,23,3.116286,1
2,2,2,2,0.00850415,0.608496,3.708482,4.908517,15,3,3,27,27,27,1,2,21,13,7,23,3.214097,1
2,2,2,2,0.00850415,0.608496,3.708482,4.908517,15,3,3,27,27,27,1,2,21,13,7,23,3.316369,1
2,2,2,2,0.00850415,0.608496,3.708482,4.908517,15,3,3,27,27,27,1,2,21,13,7,23,3.414673,3
2,2,2,2,1.008504,0.608496,3.308481,5.308519,15,3,3,27,27,27,1,2,21,13,7,23,3.517271,3
2,2,2,2,1.008504,0.608496,2.808479,5.808521,15,3,3,27,27,27,1,2,21,13,7,23,3.614464,3
2,2,2,2,1.008504,0.608496,2.608478,6.008522,15,3,3,27,27,27,1,2,21,13,7,23,3.715672,3
2,2,1,2,0.5085047,1.108496,2.607533,2.008522,15,3,3,27,27,27,0,2,21,13,7,23,3.814677,1
2,2,1,2,0.008503673,1.608496,2.607533,2.008522,15,3,3,27,27,27,1,2,21,13,7,23,3.916978,1
2,2,1,2,0.6085022,2.008498,2.607533,2.008522,15,3,3,26.9,26.9,27,1,2,21,13,7,23,4.014083,1
2,2,1,2,1.1085,2.5085,2.607533,2.008522,15,3,3,26.4,26.4,27,1,2,21,13,7,23,4.114995,1
2,2,1,2,0.6084984,3.008502,2.607533,2.008522,15,3,3,25.9,25.9,27,1,2,21,13,7,23,4.214765,1
2,2,1,2,1.108497,3.508503,2.607533,2.008522,15,3,3,25.39999,25.39999,27,1,2,21,13,7,23,4.316704,1
2,2,2,2,1.608495,4.008505,2.608478,2.008522,15,3,3,24.89999,24.89999,27,1,2,21,13,7,23,4.416729,1
2,2,2,2,1.108493,4.508507,2.608478,2.008522,15,3,3,24.39999,24.39999,27,1,2,21,13,7,23,4.518335,1
2,2,2,2,1.608491,5.008509,2.608478,2.008522,15,3,3,23.89999,23.89999,27,1,2,21,13,7,23,4.618754,1
0,2,2,2,0,5.508511,2.608478,2.008522,15,3,3,23.39999,23.39999,27,0,2,21,13,7,23,4.718665,1
2,2,1,2,1.608487,6.008513,10.60753,2.008522,15,3,3,22.89998,22.89998,27,1,2,21,13,7,23,4.81794,1
0,2,1,2,0,6.508515,10.60753,2.008522,15,3,3,22.39998,22.39998,27,0,2,21,13,7,23,4.915757,1
0,2,2,2,0,7.008517,2.608478,2.008522,15,3,3,21.89998,21.89998,27,0,2,21,13,7,23,5.017827,1
0,2,2,2,0,7.308518,2.608478,2.008522,15,3,3,21.39998,21.39998,27,0,2,21,13,7,23,5.118257,3
0,2,2,2,0,7.308518,2.208477,2.408523,15,3,3,20.89998,20.89998,27,0,2,21,13,7,23,5.220275,3
2,2,2,2,4.308482,7.308518,1.708475,2.908525,15,3,3,20.39997,20.39997,27,1,2,21,13,7,23,5.318325,3
2,2,2,2,4.308482,7.308518,1.208473,3.408527,15,3,3,19.89997,19.89997,27,0,2,21,13,7,23,5.416463,3
2,2,2,2,4.308482,7.308518,1.708471,3.908528,15,3,3,19.39997,19.39997,27,1,2,21,13,7,23,5.514302,3
6,1,0,2,11.65773,11.30757,0,4.40853,15,3,3,18.89997,18.89997,27,0,2,21,13,7,23,5.61724,3
2,2,2,2,0.3084819,1.308518,1.708467,4.908533,15,3,3,18.39997,18.39997,27,1,2,21,13,7,23,5.714354,3
2,2,0,2,0.3084819,1.308518,0,5.408535,15,3,3,17.89997,17.89997,27,0,2,100,100,7,23,5.815175,3
2,2,0,2,0.3084819,1.308518,0,5.908536,15,3,3,17.39996,17.39996,27,0,2,100,100,7,23,5.914721,3
2,2,1,2,0.3084819,1.308518,4.208462,6.408538,15,3,2.9,16.99996,16.99996,27,1,2,100,100,7,23,6.018754,3
2,2,0,2,0.3084819,1.308518,0,6.908541,15,3,2.7,16.99996,16.99996,27,0,2,100,100,7,23,6.115072,3
2,2,0,2,0.3084819,1.308518,0,7.408543,15,3,2.7,16.99996,16.99996,27,0,2,100,100,7,23,6.216942,3
2,2,0,2,0.3084819,1.308518,0,7.908545,15,3,2.7,16.99996,16.99996,27,0,2,100,100,7,23,6.318763,3
2,1,1,2,0.3084819,11.30757,2.208454,8.408546,15,3,2.7,16.99996,16.99996,27,1,2,100,100,7,23,6.414862,3
2,2,1,2,0.3084819,1.308518,1.708452,8.908548,15,3,2.7,16.99996,16.99996,27,1,2,100,100,7,23,6.517034,3
2,2,1,2,0.3084819,1.308518,1.608452,9.008549,15,3,2.7,16.99996,16.99996,27,1,2,100,100,7,23,6.614346,0
2,2,1,2,0.3084819,1.308518,1.508451,9.108549,15,3,2.7,16.99996,16.99996,27,1,2,100,100,7,23,6.715816,3
2,2,1,2,0.3084819,1.308518,1.008449,9.608551,15,3,2.7,16.99996,16.99996,27,1,2,100,100,7,23,6.81536,3
2,2,1,2,3.308482,1.308518,0.5084475,10.10855,15,3,2.7,16.99996,16.99996,27,1,2,100,100,7,23,6.91881,3
2,2,1,2,3.108481,1.508519,0.4084471,10.20855,15,3,2.7,16.99996,16.99996,27,1,2,100,100,7,23,7.016395,1
2,2,1,2,2.608479,2.008521,0.4084471,0.2085531,15,3,2.7,16.99996,16.99996,27,1,2,100,100,7,23,7.114881,1
2,2,1,2,2.108477,2.508523,0.4084471,0.2085531,15,3,2.7,16.99996,16.99996,27,1,2,100,100,7,23,7.215985,1
0,2,2,2,0,3.008524,0.4084471,0.2085531,15,3,2.7,16.99996,16.99996,27,0,2,100,100,7,23,7.316977,1
2,2,2,2,2.108474,3.508526,0.4084471,0.2085531,15,3,2.7,16.99996,16.99996,27,1,2,100,100,7,23,7.414403,1
0,2,1,1,0,4.008527,2.407502,8.207608,15,3,2.7,16.99996,16.99996,27,0,2,100,100,7,23,7.51884,1
2,2,1,1,2.108471,4.508529,2.407502,8.207608,15,3,2.7,16.99996,16.99996,27,0,2,100,100,7,23,7.617164,1
0,2,1,2,0,5.008531,2.407502,2.208553,15,3,2.7,16.99996,16.99996,27,0,2,100,100,7,23,7.714708,1
2,2,1,2,2.108467,5.508533,2.407502,2.208553,15,3,2.7,16.99996,16.99996,27,1,2,100,100,7,23,7.816003,1
0,2,1,2,0,6.008535,2.407502,2.208553,15,3,2.7,16.99996,16.99996,27,0,2,100,100,7,23,7.915875,1
2,2,1,2,2.108463,6.508537,2.407502,2.208553,15,3,2.7,16.99996,17.09996,27,1,2,100,100,7,23,8.015218,1
0,2,1,2,0,7.008539,2.407502,2.208553,15,3,2.7,16.99996,17.59996,27,0,2,100,100,7,23,8.120098,1
2,2,1,2,2.108459,7.508541,2.407502,2.208553,15,3,2.7,16.99996,18.09997,27,1,2,100,100,7,23,8.218265,1
2,2,1,2,1.608457,8.008543,2.407502,2.208553,15,3,2.7,16.99996,18.59997,27,1,2,100,100,7,23,8.31461,1
2,2,1,2,1.608457,8.008543,2.407502,2.208553,15,3,2.7,16.99996,19.09997,27,1,2,100,100,7,23,8.418427,0
